id	timestamp	session_id	entity	propertes	suggestions	missing	overall	opinion
92	2014-05-19 15:28:44		Q4496	[{"id":"P646","label":"Freebase identifier"},{"id":"P373","label":"Commons category"},{"id":"P213","label":"ISNI (ISO 27729)"},{"id":"P214","label":"VIAF identifier"},{"id":"P227","label":"GND identifier"},{"id":"P1151","label":"topic's main portal"},{"id":"P39","label":"position held"},{"id":"P691","label":"NKC identifier"},{"id":"P18","label":"image"},{"id":"P19","label":"place of birth"},{"id":"P31","label":"instance of"},{"id":"P910","label":"topic's main category"},{"id":"P569","label":"date of birth"},{"id":"P109","label":"signature"},{"id":"P244","label":"LCNAF identifier"},{"id":"P69","label":"alma mater"},{"id":"P106","label":"occupation"},{"id":"P268","label":"BnF identifier"},{"id":"P269","label":"SUDOC authorities"},{"id":"P102","label":"member of political party"},{"id":"P25","label":"mother"},{"id":"P27","label":"country of citizenship"},{"id":"P26","label":"spouse"},{"id":"P21","label":"sex or gender"},{"id":"P22","label":"father"}]	[{"id":"P570","label":"date of death","rating":0,"probability":0.1484827659644},{"id":"P20","label":"place of death","rating":0,"probability":0.13390329763607},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.047962842696247},{"id":"P17","label":"country","rating":-1,"probability":0.047109557498646},{"id":"P40","label":"child","rating":-1,"probability":0.040497535889569},{"id":"P345","label":"IMDb identifier","rating":-1,"probability":0.035466056640203},{"id":"P349","label":"NDL identifier","rating":-1,"probability":0.034273968817077}]	[]	3	
93	2014-05-19 15:28:51		Q2620	[{"id":"P361","label":"part of"},{"id":"P935","label":"Commons gallery"},{"id":"P373","label":"Commons category"},{"id":"P156","label":"succeeded by"},{"id":"P155","label":"preceded by"},{"id":"P31","label":"instance of"}]	[{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.24030377550258},{"id":"P17","label":"country","rating":-1,"probability":0.13091895615475},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.10722149577406},{"id":"P175","label":"performer\/musical artist","rating":-1,"probability":0.10487631110785},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.10365287641374},{"id":"P18","label":"image","rating":-1,"probability":0.092782591935247},{"id":"P264","label":"record label","rating":-1,"probability":0.087126833255752}]	[]		
94	2014-05-19 15:29:04		Q4787	[{"id":"P136","label":"genre"},{"id":"P31","label":"instance of"},{"id":"P364","label":"original language"},{"id":"P345","label":"IMDb identifier"}]	[{"id":"P161","label":"cast member","rating":1,"probability":0.13537871360313},{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.13401224929839},{"id":"P57","label":"director","rating":1,"probability":0.13062614784576},{"id":"P50","label":"author","rating":1,"probability":0.074333263124572},{"id":"P569","label":"date of birth","rating":-1,"probability":0.071685141894704},{"id":"P162","label":"producer","rating":1,"probability":0.062131260288879},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.056311606531381}]	[]	3	
95	2014-05-19 15:29:19		Q5315	[{"id":"P105","label":"taxon rank"},{"id":"P171","label":"parent taxon"},{"id":"P815","label":"ITIS TSN"},{"id":"P225","label":"taxon name"},{"id":"P685","label":"NCBI Taxonomy ID"},{"id":"P830","label":"Encyclopedia of Life ID"},{"id":"P18","label":"image"}]	[{"id":"P31","label":"instance of","rating":1,"probability":0.48907115962356},{"id":"P373","label":"Commons category","rating":1,"probability":0.27998514426872},{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.27996440697461},{"id":"P141","label":"IUCN conservation status","rating":1,"probability":0.1864282223396},{"id":"P846","label":"Global Biodiversity Information Facility ID","rating":1,"probability":0.12085946300067},{"id":"P1070","label":"PlantList-ID","rating":1,"probability":0.11051290016621},{"id":"P569","label":"date of birth","rating":-1,"probability":0.076963861834685}]	[]		
96	2014-05-19 15:30:26		Q3775	[{"id":"P31","label":"instance of"},{"id":"P641","label":"sport"}]	[{"id":"P21","label":"sex or gender","rating":-1,"probability":0.27533549815416},{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.27007750049233},{"id":"P569","label":"date of birth","rating":-1,"probability":0.20776499807835},{"id":"P373","label":"Commons category","rating":1,"probability":0.17854549735785},{"id":"P27","label":"country of citizenship","rating":-1,"probability":0.17423800192773},{"id":"P19","label":"place of birth","rating":-1,"probability":0.15371830388904},{"id":"P106","label":"occupation","rating":-1,"probability":0.14714195393026}]	[]		
97	2014-05-19 15:30:27		Q955	[{"id":"P646","label":"Freebase identifier"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P373","label":"Commons category"},{"id":"P625","label":"coordinate location"},{"id":"P17","label":"country"},{"id":"P31","label":"instance of"}]	[{"id":"P442","label":"China administrative division code","rating":-1,"probability":0.091054775984958},{"id":"P569","label":"date of birth","rating":-1,"probability":0.061073199246857},{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.050196219794452},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.049932229972728},{"id":"P18","label":"image","rating":1,"probability":0.043882010038942},{"id":"P50","label":"author","rating":-1,"probability":0.042255292178152},{"id":"P364","label":"original language","rating":-1,"probability":0.036299629233145}]	[]	3	
98	2014-05-19 15:30:29		Q2502	[{"id":"P361","label":"part of"},{"id":"P935","label":"Commons gallery"},{"id":"P373","label":"Commons category"},{"id":"P156","label":"succeeded by"},{"id":"P155","label":"preceded by"},{"id":"P31","label":"instance of"}]	[{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.24030377550258},{"id":"P17","label":"country","rating":-1,"probability":0.13091895615475},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.10722149577406},{"id":"P175","label":"performer\/musical artist","rating":-1,"probability":0.10487631110785},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.10365287641374},{"id":"P18","label":"image","rating":-1,"probability":0.092782591935247},{"id":"P264","label":"record label","rating":-1,"probability":0.087126833255752}]	[]	1	
99	2014-05-19 15:30:52		Q3209	[{"id":"P646","label":"Freebase identifier"}]	[{"id":"P31","label":"instance of","rating":1,"probability":0.45714131991069},{"id":"P50","label":"author","rating":-2,"probability":0.13881444185972},{"id":"P364","label":"original language","rating":1,"probability":0.11565723766883},{"id":"P373","label":"Commons category","rating":1,"probability":0.11410183707873},{"id":"P357","label":"title","rating":1,"probability":0.11008244869299},{"id":"P625","label":"coordinate location","rating":1,"probability":0.092305988849451},{"id":"P136","label":"genre","rating":-2,"probability":0.091314196586609}]	[]	4	
100	2014-05-19 15:31:10		Q1542	[{"id":"P625","label":"coordinate location"},{"id":"P31","label":"instance of"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P17","label":"country"}]	[{"id":"P442","label":"China administrative division code","rating":-1,"probability":0.12957360296111},{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.094968287008149},{"id":"P373","label":"Commons category","rating":1,"probability":0.078983713473592},{"id":"P569","label":"date of birth","rating":-1,"probability":0.047948400299512},{"id":"P132","label":"type of administrative entity","rating":-1,"probability":0.042848042877657},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.021496619812751},{"id":"P18","label":"image","rating":1,"probability":0.017977385648659}]	[]	1	
101	2014-05-19 15:32:29		Q4159	[{"id":"P31","label":"instance of"}]	[{"id":"P569","label":"date of birth","rating":-1,"probability":0.16756699979305},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.07489500194788},{"id":"P646","label":"Freebase identifier","rating":-1,"probability":0.060826499015093},{"id":"P17","label":"country","rating":-1,"probability":0.05800199881196},{"id":"P373","label":"Commons category","rating":1,"probability":0.05519749969244},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.039337448775768},{"id":"P19","label":"place of birth","rating":-1,"probability":0.036978300660849}]	[]		
102	2014-05-19 15:33:06		Q1769	[{"id":"P646","label":"Freebase identifier"},{"id":"P20","label":"place of death"},{"id":"P244","label":"LCNAF identifier"},{"id":"P269","label":"SUDOC authorities"},{"id":"P106","label":"occupation"},{"id":"P373","label":"Commons category"},{"id":"P227","label":"GND identifier"},{"id":"P25","label":"mother"},{"id":"P213","label":"ISNI (ISO 27729)"},{"id":"P39","label":"position held"},{"id":"P21","label":"sex or gender"},{"id":"P214","label":"VIAF identifier"},{"id":"P569","label":"date of birth"},{"id":"P22","label":"father"},{"id":"P18","label":"image"},{"id":"P19","label":"place of birth"},{"id":"P31","label":"instance of"},{"id":"P570","label":"date of death"},{"id":"P53","label":"noble family"}]	[{"id":"P27","label":"country of citizenship","rating":1,"probability":0.16903282577589},{"id":"P268","label":"BnF identifier","rating":1,"probability":0.087662478320693},{"id":"P40","label":"child","rating":1,"probability":0.042951453777373},{"id":"P26","label":"spouse","rating":1,"probability":0.035659279616084},{"id":"P345","label":"IMDb identifier","rating":0,"probability":0.031045681735697},{"id":"P102","label":"member of political party","rating":0,"probability":0.030134688180528},{"id":"P69","label":"alma mater","rating":1,"probability":0.029125636198411}]	[]	1	
103	2014-05-19 15:34:06		Q1672	[{"id":"P646","label":"Freebase identifier"},{"id":"P106","label":"occupation"},{"id":"P373","label":"Commons category"},{"id":"P21","label":"sex or gender"},{"id":"P1146","label":"IAAF ID"},{"id":"P569","label":"date of birth"},{"id":"P18","label":"image"},{"id":"P31","label":"instance of"}]	[{"id":"P19","label":"place of birth","rating":1,"probability":0.13543459407811},{"id":"P27","label":"country of citizenship","rating":1,"probability":0.12308827678498},{"id":"P214","label":"VIAF identifier","rating":1,"probability":0.093583375040907},{"id":"P570","label":"date of death","rating":1,"probability":0.076906781760044},{"id":"P227","label":"GND identifier","rating":1,"probability":0.05808510677889},{"id":"P20","label":"place of death","rating":1,"probability":0.055605047396966},{"id":"P17","label":"country","rating":1,"probability":0.050523913498182}]	[]	1	it looks like that PropertySuggester works best for persons
104	2014-05-19 15:34:16		Q621	[{"id":"P646","label":"Freebase identifier"},{"id":"P31","label":"instance of"},{"id":"P6","label":"head of government"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P132","label":"type of administrative entity"},{"id":"P948","label":"Wikivoyage banner"},{"id":"P374","label":"INSEE municipality code"},{"id":"P94","label":"coat of arms image"},{"id":"P373","label":"Commons category"},{"id":"P281","label":"postal code"},{"id":"P625","label":"coordinate location"},{"id":"P910","label":"topic's main category"},{"id":"P17","label":"country"},{"id":"P18","label":"image"},{"id":"P421","label":"time zone"},{"id":"P1151","label":"topic's main portal"}]	[{"id":"P242","label":"locator map image","rating":1,"probability":0.061386191293423},{"id":"P47","label":"shares border with","rating":0,"probability":0.055843538313638},{"id":"P41","label":"flag image","rating":0,"probability":0.055655717633272},{"id":"P227","label":"GND identifier","rating":1,"probability":0.039838239943492},{"id":"P214","label":"VIAF identifier","rating":1,"probability":0.036159915813187},{"id":"P856","label":"official website","rating":1,"probability":0.032580957489699},{"id":"P569","label":"date of birth","rating":-1,"probability":0.031630684154081}]	[]		
105	2014-05-19 15:34:33		Q53	[{"id":"P646","label":"Freebase identifier"},{"id":"P373","label":"Commons category"},{"id":"P154","label":"logo image"},{"id":"P856","label":"official website"},{"id":"P18","label":"image"},{"id":"P31","label":"instance of"},{"id":"P571","label":"date of foundation or creation"}]	[{"id":"P17","label":"country","rating":-1,"probability":0.18678150088009},{"id":"P625","label":"coordinate location","rating":-1,"probability":0.16795654786337},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.12801313317484},{"id":"P21","label":"sex or gender","rating":-1,"probability":0.11471559413864},{"id":"P569","label":"date of birth","rating":-1,"probability":0.09587496548516},{"id":"P214","label":"VIAF identifier","rating":1,"probability":0.08751389849931},{"id":"P19","label":"place of birth","rating":-1,"probability":0.07765606380417}]	[]	3	
106	2014-05-19 15:35:38		Q1143	[{"id":"P625","label":"coordinate location"},{"id":"P31","label":"instance of"},{"id":"P131","label":"is in the administrative-territorial entity"},{"id":"P473","label":"local dialing code"},{"id":"P17","label":"country"}]	[{"id":"P646","label":"Freebase identifier","rating":1,"probability":0.26840549955765},{"id":"P373","label":"Commons category","rating":1,"probability":0.20893000314633},{"id":"P132","label":"type of administrative entity","rating":1,"probability":0.19693622086197},{"id":"P281","label":"postal code","rating":1,"probability":0.17328381786744},{"id":"P442","label":"China administrative division code","rating":-1,"probability":0.15137320178716},{"id":"P421","label":"time zone","rating":-1,"probability":0.13933040341362},{"id":"P242","label":"locator map image","rating":1,"probability":0.13229549707224}]	[]		
107	2014-05-19 15:37:28		Q2490	[{"id":"P646","label":"Freebase identifier"},{"id":"P373","label":"Commons category"},{"id":"P279","label":"subclass of"}]	[{"id":"P31","label":"instance of","rating":1,"probability":0.4459655880928},{"id":"P17","label":"country","rating":-1,"probability":0.11889954078943},{"id":"P625","label":"coordinate location","rating":0,"probability":0.11129260389134},{"id":"P50","label":"author","rating":-1,"probability":0.083677236922085},{"id":"P131","label":"is in the administrative-territorial entity","rating":-1,"probability":0.07091982010752},{"id":"P18","label":"image","rating":1,"probability":0.070697039924562},{"id":"P364","label":"original language","rating":-1,"probability":0.069935609376989}]	[]		
